,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,properties.city_1,properties.oldcity_1,properties.street_1,properties.postalcode_1,properties.number_1,properties.inseecode_1,properties.housenumberinfos_1,properties._score_1,properties._type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.housenumberinfos.date_1,properties.housenumberinfos.source_1,properties.housenumberinfos.kind_1,properties.housenumberinfos.otherpositions_1
40,41,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"doublet, l & laisney",,,,,,"fabr, façon cachemire",,,rue,,neuve saint eustache,14,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34489406866103,48.8670733541485,14  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,14,"['75104', '75']",,0.6363636363636362,address,Point,2.363137,48.853935,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363217', '48.853952']}}]"
41,42,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,douinet,,,,,,fabr,,,rue,,bourbon villeneuve,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3492236562876605,48.868512963494304,29  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4405594405594406,address,Point,2.336137,48.853866,,,,
42,43,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,drevet fils ainé & bajot,,,,,,"fab cachemire et autres, franges, bordures en laine, soie et coton",,,rue,du,caire,6,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35106045259315,48.867544914498,6  rue du caire,Feature,Paris 2e Arrondissement,[],rue du caire,75002,6,"['75102', '75']",,1.0,address,Point,2.352302,48.867248,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.352367', '48.867363']}}]"
43,44,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,duboys & co,,,,,,march tissus mérinos,,,rue,,croix des petits champs,50,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34062211433995,48.86492679076571,50  rue  croix des petits champs,Feature,Paris 1er Arrondissement,[],rue croix des petits champs,75001,50,"['75101', '75']",,1.0,address,Point,2.340818,48.865065,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.341108', '48.864964']}}]"
44,89,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,lemonnyer jeune,,,,,,march de cachemires,,,rue,,vivienne,9,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33927525651609,48.8679014298215,9  rue  vivienne,Feature,Paris 2e Arrondissement,[],rue vivienne,75002,,"['75102', '75']",,0.8863636363636362,address,Point,2.341108,48.870595,,,,
45,45,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,duboys silvius,,,,,,fabr façon cachemire et nouveautés,,,rue,,neuve saint eustache,52,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34664805795839,48.8676325821527,52  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
46,46,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,dufour & co,,,,,,fabr,,,rue,,sainte apolline,5,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35472237489265,48.868746900099,5  rue  sainte apolline,Feature,Paris 3e Arrondissement,[],rue sainte-apolline,75003,5,"['75103', '75']",,1.0,address,Point,2.354827,48.868715,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.354865', '48.868658']}}]"
47,47,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"durant, l",,,,,,fabr façon cachemire,,,rue,,saint denis,398,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35250158655942,48.8693076415111,398  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
48,48,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,durget,,,,,,fab,,,rue,,saint denis,307,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35108029425845,48.86677463532929,307  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
49,49,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"duroys, martial philippe & co",,,,,,dépôt de tissus mérinos,,,rue,,croix des petits champs,50,bis,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34062222154032,48.86492733543611,50 bis rue  croix des petits champs,Feature,Paris 1er Arrondissement,[],rue croix des petits champs,75001,,"['75101', '75']",,0.8232323232323232,address,Point,2.340315,48.864273,,,,
50,50,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,davigneul,,,,,,march de cachemires,,,rue,des,colonnes,7,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33933500684212,48.869112515718,7  rue des colonnes,Feature,Paris 2e Arrondissement,[],rue des colonnes,75002,7,"['75102', '75']",,1.0,address,Point,2.339419,48.86963,2018-10-21,ign,segment,
51,51,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,ebremond-colasse,,,,,,"fabr, façon cachemire",,,rue,,neuve saint denis,15,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35333394533566,48.868750035251,15  rue  neuve saint denis,Feature,Saint-Denis,[],rue neuve,97400,,"['97411', '97']",,0.7902097902097902,address,Point,55.451842,-20.873347,,,,
52,52,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,evrard,,,,,,"fabr, façon cachemire",,,rue,,saint denis,361,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3517626757804,48.868418061544105,361  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
53,53,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"fanelli, mad",,,,,,"fabr, façon cachemire",,,rue,,sainte anne,57,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33613729021322,48.86781551293161,57  rue  sainte anne,Feature,Paris 2e Arrondissement,[],rue sainte-anne,75002,57,"['75102', '75']",,1.0,address,Point,2.336193,48.867853,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.335812', '48.867936']}}]"
54,54,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,fichel,,,,,,march de cachemires des indes,,,rue,,richelieu,37,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3365480618855297,48.865354153146804,37  rue  richelieu,Feature,Paris 1er Arrondissement,[],rue de richelieu,75001,37,"['75101', '75']",,0.87012987012987,address,Point,2.336627,48.865463,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.336622', '48.865497']}}]"
55,55,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,fremont & vve lefebure,,,,,,"fabr de mérinos, schals et articles de goût",,,rue,des,fossés montmartre,8,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3428443085439903,48.8663620152427,8  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,8,"['75101', '75']",,0.6551724137931034,address,Point,2.345948,48.863537,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.34602', '48.863605']}}]"
56,56,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,garnier,,,,,,march de cachemires et nouveautés,,,,,"palais royal, galerie de pierre",135,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33856497854241,48.8650283745652,"135    palais royal, galerie de pierre",Feature,Paris 1er Arrondissement,[],place du palais - royal,75001,,"['75101', '75']",,0.4588744588744588,address,Point,2.337206,48.862388,,,,
57,57,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,gelibert,,,,,,fab façon cachemire,,,rue,,culture sainte catherine,5,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.36164492179809,48.85529266751511,5  rue  culture sainte catherine,Feature,Paris 4e Arrondissement,[],place du marché sainte - catherine,75004,5,"['75104', '75']",,0.525691699604743,address,Point,2.362657,48.855489,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.36256', '48.855522']}}]"
58,58,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,genton & cie,,,,,,dépôt de tissus mérinos dce leur fabrique de Reims et schals-imprimés façon cachemire,,,rue,,croix des petits champs,55,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3407682624932598,48.8653890683461,55  rue  croix des petits champs,Feature,Paris 1er Arrondissement,[],rue croix des petits champs,75001,,"['75101', '75']",,0.9147727272727273,address,Point,2.340315,48.864273,,,,
59,59,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,gobert,,,,,,fab,,,rue,du,faubourg saint martin,35,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35610954081206,48.8703938940692,35  rue du faubourg saint martin,Feature,Paris 10e Arrondissement,[],rue du faubourg saint martin,75010,35,"['75110', '75']",,1.0,address,Point,2.356279,48.870467,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.356172', '48.870498']}}]"
60,60,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,gosselin,,,,,,fab,,,rue,des,fossés montmartre,24,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34397092655729,48.86677253952271,24  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,24,"['75101', '75']",,0.6666666666666665,address,Point,2.345578,48.864163,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345687', '48.864135']}}]"
61,61,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,goureau ainé,,,,,,fabr,,,rue,de,bourbon villeneuve,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3503082998494,48.8687278367171,36  rue de bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.5104895104895104,address,Point,2.336137,48.853866,,,,
62,62,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,goureau charles & cie,,,,,,fab façon cachemire,,,rue,,bourbon villeneuve,55,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35111183054882,48.869072669148,55  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4405594405594406,address,Point,2.336137,48.853866,,,,
63,63,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"gout, victor",,,,,,"manuf de schals brochés en laine, imitation cachemire, fab de tissus cachemire",,,rue,,neuve saint eustache,39,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34667370484327,48.867740511411704,39  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
64,64,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"grand, amable & co",,,,,,"fab de schals cachemires (pur cachemire) à paris, et de schals, robes et tissus imitation de cachemire, à lyon",,,place,des,victoires,1,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3407106719667,48.8654876556581,1  place des victoires,Feature,Paris 1er Arrondissement,[],place des victoires,75001,1,"['75101', '75']",,1.0,address,Point,2.340779,48.865504,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.340739', '48.865463']}}]"
65,65,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"guilhery frères, casimir et césar",,,,,,tissus mérionos et nouveautés,,,rue,,croix des petits champs,42,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34026611137203,48.8643792131032,42  rue  croix des petits champs,Feature,Paris 1er Arrondissement,[],rue croix des petits champs,75001,42,"['75101', '75']",,1.0,address,Point,2.340447,48.864487,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.340509', '48.864506']}}]"
66,67,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,hebert ainé,,,,,,"fab façon cachemire, fait tout ce qui concerne les bordures de ce genre et autres",,,rue,,bourbon villeneuve,9,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3480702531521,48.8681746315189,9  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4497607655502392,address,Point,2.336137,48.853866,,,,
67,68,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"hebert, frédéric & cie",,,,,,fab façon cachemire,,,rue,,saint denis,374,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35203314487727,48.8685688628561,374  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
68,69,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,"hennequin, h & cie",,,,,,fabr,,,rue,,poissonnière,3,,,,,,,,,,precise_geocoding,osm_paris,1,2.34757004456777,48.868617720480096,3  rue  poissonnière,Feature,Paris 2e Arrondissement,[],rue poissonnière,75002,3,"['75102', '75']",,1.0,address,Point,2.347637,48.868577,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.34751', '48.868619']}}]"
69,71,schals (fabricants et marchands de),1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",A1820,,,hindenlang père & fils,,,,,,"fabr laine brochés, fil et tissu cachemire",,,rue,des,fossés montmartre,21,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34316739256855,48.86657853808121,21  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,21,"['75101', '75']",,0.6666666666666665,address,Point,2.345052,48.864683,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.344929', '48.864632']}}]"
